

txt=block, round, feature_0, feature_1, feature_2, rt, Error, MaxTrialTime, fixationTime, Condition, recommended, selected
4, 12, 30 minutes, $19.95, Drink AND Garlic Bread, 6025, null, 40000, 2698.799876127131, 2, 0, 0;

4, 13, 30 minutes, $19.95, Drink OR Garlic Bread, 2782, null, 40000, 1167.8922502202674, 1, 0, 0;
4, 13, 15 minutes, $27.95, No sides, 2782, null, 40000, 1167.8922502202674, 1, 0, 0;
4, 13, 15 minutes, $27.95, Drink AND Garlic Bread, 2782, null, 40000, 1167.8922502202674, 1, 0, 1;

4, 14, 15 minutes, $27.95, No sides, 2340, null, 40000, 1915.294250321079, 2, 0, 0;
4, 14, 45 minutes, $23.95, No sides, 2340, null, 40000, 1915.294250321079, 2, 0, 0;
4, 14, 30 minutes, $23.95, Drink AND Garlic Bread, 2340, null, 40000, 1915.294250321079, 2, 0, 1;

4, 15, 30 minutes, $27.95, No sides, 5070, null, 40000, 1358.8126541552483, 1, 0, 0;
4, 15, 45 minutes, $27.95, Drink AND Garlic Bread, 5070, null, 40000, 1358.8126541552483, 1, 0, 1;
4, 15, 30 minutes, $19.95, Drink OR Garlic Bread, 5070, null, 40000, 1358.8126541552483, 1, 0, 0;

4, 16, 15 minutes, $27.95, No sides, 3208, null, 40000, 1916.8304292089992, 1, 0, 0;
4, 16, 30 minutes, $19.95, Drink OR Garlic Bread, 3208, null, 40000, 1916.8304292089992, 1, 0, 0;
4, 16, 30 minutes, $19.95, Drink AND Garlic Bread, 3208, null, 40000, 1916.8304292089992, 1, 0, 1;

4, 17, 30 minutes, $19.95, Drink AND Garlic Bread, 2623, null, 40000, 1016.8988835754793, 1, 0, 1;
4, 17, 45 minutes, $23.95, Drink AND Garlic Bread, 2623, null, 40000, 1016.8988835754793, 1, 0, 0;
4, 17, 15 minutes, $27.95, No sides, 2623, null, 40000, 1016.8988835754793, 1, 0, 0;

4, 18, 45 minutes, $27.95, Drink OR Garlic Bread, 2065, null, 40000, 1549.1938349535412, 1, 0, 0;
4, 18, 45 minutes, $19.95, Drink AND Garlic Bread, 2065, null, 40000, 1549.1938349535412, 1, 0, 1;
4, 18, 30 minutes, $27.95, No sides, 2065, null, 40000, 1549.1938349535412, 1, 0, 0;

4, 19, 45 minutes, $27.95, Drink AND Garlic Bread, 2689, null, 40000, 1545.4466515534227, 1, 0, 1;
4, 19, 45 minutes, $19.95, Drink OR Garlic Bread, 2689, null, 40000, 1545.4466515534227, 1, 0, 0;
4, 19, 45 minutes, $23.95, No sides, 2689, null, 40000, 1545.4466515534227, 1, 0, 0;

4, 20, 45 minutes, $19.95, No sides, 4843, null, 40000, 2225.4540472373633, 1, 0, 0;
4, 20, 15 minutes, $27.95, Drink AND Garlic Bread, 4843, null, 40000, 2225.4540472373633, 1, 0, 0;
4, 20, 15 minutes, $19.95, Drink AND Garlic Bread, 4843, null, 40000, 2225.4540472373633, 1, 0, 1;

4, 21, 45 minutes, $23.95, Drink AND Garlic Bread, 5685, null, 40000, 1252.0048005274298, 2, 0, 0;
4, 21, 30 minutes, $23.95, Drink AND Garlic Bread, 5685, null, 40000, 1252.0048005274298, 2, 0, 1;
4, 21, 15 minutes, $19.95, Drink OR Garlic Bread, 5685, null, 40000, 1252.0048005274298, 2, 0, 0;

4, 22, 15 minutes, $19.95, Drink AND Garlic Bread, 5192, null, 40000, 1088.0816780365808, 2, 0, 1;
4, 22, 15 minutes, $19.95, No sides, 5192, null, 40000, 1088.0816780365808, 2, 0, 0;
4, 22, 15 minutes, $19.95, No sides, 5192, null, 40000, 1088.0816780365808, 2, 0, 0;

4, 23, 15 minutes, $23.95, No sides, 4002, null, 40000, 1123.958291012564, 2, 0, 0;
4, 23, 30 minutes, $19.95, Drink OR Garlic Bread, 4002, null, 40000, 1123.958291012564, 2, 0, 1;
4, 23, 45 minutes, $23.95, Drink OR Garlic Bread, 4002, null, 40000, 1123.958291012564, 2, 0, 0;

4, 24, 45 minutes, $23.95, Drink AND Garlic Bread, 4999, null, 40000, 1647.346295930498, 1, 0, 0;
4, 24, 30 minutes, $23.95, No sides, 4999, null, 40000, 1647.346295930498, 1, 0, 0;
4, 24, 15 minutes, $19.95, Drink OR Garlic Bread, 4999, null, 40000, 1647.346295930498, 1, 0, 1;

5, 0, 15 minutes, $19.95, No sides, 7963, null, 40000, 1325.3008936559354, 1, 0, 0;
5, 0, 15 minutes, $19.95, No sides, 7963, null, 40000, 1325.3008936559354, 1, 0, 0;
5, 0, 45 minutes, $23.95, Drink OR Garlic Bread, 7963, null, 40000, 1325.3008936559354, 1, 0, 1;

5, 1, 45 minutes, $27.95, No sides, 2141, null, 40000, 1047.7754216072608, 2, 0, 0;
5, 1, 30 minutes, $19.95, No sides, 2141, null, 40000, 1047.7754216072608, 2, 0, 0;
5, 1, 30 minutes, $23.95, Drink AND Garlic Bread, 2141, null, 40000, 1047.7754216072608, 2, 0, 1;

5, 2, 45 minutes, $23.95, Drink OR Garlic Bread, 4467, null, 40000, 2700.26122024275, 1, 0, 0;
5, 2, 45 minutes, $19.95, Drink OR Garlic Bread, 4467, null, 40000, 2700.26122024275, 1, 0, 1;
5, 2, 15 minutes, $23.95, No sides, 4467, null, 40000, 2700.26122024275, 1, 0, 0;

5, 3, 30 minutes, $27.95, Drink AND Garlic Bread, 4359, null, 40000, 1222.3363190417913, 2, 0, 0;
5, 3, 30 minutes, $23.95, Drink AND Garlic Bread, 4359, null, 40000, 1222.3363190417913, 2, 0, 1;
5, 3, 45 minutes, $23.95, Drink OR Garlic Bread, 4359, null, 40000, 1222.3363190417913, 2, 0, 0;

5, 4, 30 minutes, $23.95, Drink AND Garlic Bread, 3425, null, 40000, 1526.5677263377434, 1, 0, 1;
5, 4, 15 minutes, $23.95, Drink OR Garlic Bread, 3425, null, 40000, 1526.5677263377434, 1, 0, 0;
5, 4, 30 minutes, $19.95, Drink OR Garlic Bread, 3425, null, 40000, 1526.5677263377434, 1, 0, 0;

5, 5, 15 minutes, $27.95, No sides, 4280, null, 40000, 1084.804254956748, 2, 0, 0;
5, 5, 30 minutes, $27.95, No sides, 4280, null, 40000, 1084.804254956748, 2, 0, 0;
5, 5, 45 minutes, $19.95, Drink OR Garlic Bread, 4280, null, 40000, 1084.804254956748, 2, 0, 1;

5, 6, 30 minutes, $19.95, No sides, 2351, null, 40000, 1095.432661728934, 2, 0, 0;
5, 6, 45 minutes, $19.95, No sides, 2351, null, 40000, 1095.432661728934, 2, 0, 0;
5, 6, 30 minutes, $23.95, Drink OR Garlic Bread, 2351, null, 40000, 1095.432661728934, 2, 0, 1;

5, 7, 30 minutes, $19.95, Drink AND Garlic Bread, 1677, null, 40000, 1570.815551783081, 2, 0, 1;
5, 7, 15 minutes, $23.95, No sides, 1677, null, 40000, 1570.815551783081, 2, 0, 0;
5, 7, 45 minutes, $27.95, No sides, 1677, null, 40000, 1570.815551783081, 2, 0, 0;

5, 8, 45 minutes, $23.95, Drink AND Garlic Bread, 3815, null, 40000, 1264.045464489883, 1, 0, 1;
5, 8, 30 minutes, $27.95, Drink OR Garlic Bread, 3815, null, 40000, 1264.045464489883, 1, 0, 0;
5, 8, 45 minutes, $27.95, No sides, 3815, null, 40000, 1264.045464489883, 1, 0, 0;

5, 9, 15 minutes, $23.95, Drink AND Garlic Bread, 3225, null, 40000, 1934.6152380098574, 1, 0, 1;
5, 9, 30 minutes, $23.95, Drink OR Garlic Bread, 3225, null, 40000, 1934.6152380098574, 1, 0, 0;
5, 9, 45 minutes, $19.95, Drink AND Garlic Bread, 3225, null, 40000, 1934.6152380098574, 1, 0, 0;

5, 10, 45 minutes, $23.95, Drink AND Garlic Bread, 3799, null, 40000, 1146.0927024328796, 1, 0, 0;
5, 10, 30 minutes, $23.95, No sides, 3799, null, 40000, 1146.0927024328796, 1, 0, 0;
5, 10, 30 minutes, $19.95, Drink AND Garlic Bread, 3799, null, 40000, 1146.0927024328796, 1, 0, 1;

5, 11, 45 minutes, $19.95, Drink OR Garlic Bread, 4010, null, 40000, 1258.5446183616477, 2, 0, 0;
5, 11, 45 minutes, $23.95, No sides, 4010, null, 40000, 1258.5446183616477, 2, 0, 0;
5, 11, 15 minutes, $19.95, Drink OR Garlic Bread, 4010, null, 40000, 1258.5446183616477, 2, 0, 1;

5, 12, 45 minutes, $19.95, Drink AND Garlic Bread, 1929, null, 40000, 1374.1874134463842, 1, 0, 1;
5, 12, 15 minutes, $27.95, No sides, 1929, null, 40000, 1374.1874134463842, 1, 0, 0;
5, 12, 45 minutes, $27.95, No sides, 1929, null, 40000, 1374.1874134463842, 1, 0, 0;

5, 13, 15 minutes, $19.95, No sides, 2068, null, 40000, 1154.5944235049321, 1, 0, 0;
5, 13, 15 minutes, $19.95, No sides, 2068, null, 40000, 1154.5944235049321, 1, 0, 0;
5, 13, 45 minutes, $19.95, Drink AND Garlic Bread, 2068, null, 40000, 1154.5944235049321, 1, 0, 1;

5, 14, 15 minutes, $23.95, Drink OR Garlic Bread, 3243, null, 40000, 1059.3354297273165, 1, 0, 0;
5, 14, 15 minutes, $19.95, Drink OR Garlic Bread, 3243, null, 40000, 1059.3354297273165, 1, 0, 0;
5, 14, 15 minutes, $19.95, Drink OR Garlic Bread, 3243, null, 40000, 1059.3354297273165, 1, 0, 1;

5, 15, 45 minutes, $19.95, Drink OR Garlic Bread, 7562, null, 40000, 1066.1331616519137, 2, 0, 1;
5, 15, 45 minutes, $27.95, Drink OR Garlic Bread, 7562, null, 40000, 1066.1331616519137, 2, 0, 0;
5, 15, 45 minutes, $23.95, No sides, 7562, null, 40000, 1066.1331616519137, 2, 0, 0;

5, 16, 15 minutes, $23.95, Drink OR Garlic Bread, 4734, null, 40000, 1917.4116571146374, 2, 0, 1;
5, 16, 45 minutes, $27.95, Drink OR Garlic Bread, 4734, null, 40000, 1917.4116571146374, 2, 0, 0;
5, 16, 45 minutes, $27.95, Drink AND Garlic Bread, 4734, null, 40000, 1917.4116571146374, 2, 0, 0;

5, 17, 45 minutes, $23.95, No sides, 2694, null, 40000, 1027.4285425427593, 1, 0, 0;
5, 17, 30 minutes, $27.95, Drink AND Garlic Bread, 2694, null, 40000, 1027.4285425427593, 1, 0, 0;
5, 17, 15 minutes, $19.95, Drink AND Garlic Bread, 2694, null, 40000, 1027.4285425427593, 1, 0, 1;

5, 18, 45 minutes, $27.95, Drink OR Garlic Bread, 4420, null, 40000, 1325.1593636247092, 1, 0, 0;
5, 18, 15 minutes, $19.95, Drink OR Garlic Bread, 4420, null, 40000, 1325.1593636247092, 1, 0, 1;
5, 18, 30 minutes, $27.95, Drink AND Garlic Bread, 4420, null, 40000, 1325.1593636247092, 1, 0, 0;

5, 19, 30 minutes, $19.95, No sides, 6388, null, 40000, 1032.810343408909, 2, 0, 0;
5, 19, 15 minutes, $27.95, No sides, 6388, null, 40000, 1032.810343408909, 2, 0, 1;
5, 19, 15 minutes, $27.95, No sides, 6388, null, 40000, 1032.810343408909, 2, 0, 0;

5, 20, 30 minutes, $27.95, Drink AND Garlic Bread, 6208, null, 40000, 1397.3776481211974, 2, 0, 1;
5, 20, 15 minutes, $27.95, Drink OR Garlic Bread, 6208, null, 40000, 1397.3776481211974, 2, 0, 0;
5, 20, 30 minutes, $27.95, Drink OR Garlic Bread, 6208, null, 40000, 1397.3776481211974, 2, 0, 0;

5, 21, 30 minutes, $19.95, No sides, 10973, null, 40000, 3017.3246304951076, 2, 0, 1;
5, 21, 30 minutes, $27.95, No sides, 10973, null, 40000, 3017.3246304951076, 2, 0, 0;
5, 21, 45 minutes, $23.95, No sides, 10973, null, 40000, 3017.3246304951076, 2, 0, 0;

5, 22, 45 minutes, $23.95, Drink AND Garlic Bread, 2810, null, 40000, 1271.4064319157683, 1, 0, 1;
5, 22, 30 minutes, $19.95, Drink OR Garlic Bread, 2810, null, 40000, 1271.4064319157683, 1, 0, 0;
5, 22, 30 minutes, $23.95, No sides, 2810, null, 40000, 1271.4064319157683, 1, 0, 0;

5, 23, 30 minutes, $27.95, Drink OR Garlic Bread, 3422, null, 40000, 1424.5873684441483, 1, 0, 0;
5, 23, 30 minutes, $23.95, Drink AND Garlic Bread, 3422, null, 40000, 1424.5873684441483, 1, 0, 0;
5, 23, 15 minutes, $23.95, Drink AND Garlic Bread, 3422, null, 40000, 1424.5873684441483, 1, 0, 1;

5, 24, 30 minutes, $27.95, No sides, 2409, null, 40000, 1282.8516068803128, 1, 0, 0;
5, 24, 30 minutes, $27.95, No sides, 2409, null, 40000, 1282.8516068803128, 1, 0, 0;
5, 24, 15 minutes, $19.95, Drink AND Garlic Bread, 2409, null, 40000, 1282.8516068803128, 1, 0, 1;

6, 0, 15 minutes, $23.95, Drink AND Garlic Bread, 2332, null, 40000, 1637.600343177678, 2, 0, 1;
6, 0, 30 minutes, $27.95, Drink OR Garlic Bread, 2332, null, 40000, 1637.600343177678, 2, 0, 0;
6, 0, 45 minutes, $19.95, No sides, 2332, null, 40000, 1637.600343177678, 2, 0, 0;

6, 1, 45 minutes, $27.95, Drink AND Garlic Bread, 5231, null, 40000, 1443.3870380579135, 2, 0, 0;
6, 1, 15 minutes, $23.95, Drink OR Garlic Bread, 5231, null, 40000, 1443.3870380579135, 2, 0, 1;
6, 1, 45 minutes, $23.95, Drink AND Garlic Bread, 5231, null, 40000, 1443.3870380579135, 2, 0, 0;

6, 2, 30 minutes, $19.95, No sides, 4174, null, 40000, 1294.0362701606666, 2, 0, 0;
6, 2, 15 minutes, $19.95, Drink AND Garlic Bread, 4174, null, 40000, 1294.0362701606666, 2, 0, 0;
6, 2, 15 minutes, $19.95, Drink AND Garlic Bread, 4174, null, 40000, 1294.0362701606666, 2, 0, 1;

6, 3, 15 minutes, $27.95, Drink AND Garlic Bread, 5219, null, 40000, 1151.803306472638, 1, 0, 1;
6, 3, 45 minutes, $23.95, Drink OR Garlic Bread, 5219, null, 40000, 1151.803306472638, 1, 0, 0;
6, 3, 30 minutes, $27.95, No sides, 5219, null, 40000, 1151.803306472638, 1, 0, 0;

6, 4, 45 minutes, $23.95, No sides, 3610, null, 40000, 1641.4454762521177, 1, 0, 0;
6, 4, 15 minutes, $23.95, No sides, 3610, null, 40000, 1641.4454762521177, 1, 0, 1;
6, 4, 30 minutes, $23.95, No sides, 3610, null, 40000, 1641.4454762521177, 1, 0, 0;

6, 5, 45 minutes, $23.95, Drink OR Garlic Bread, 7721, null, 40000, 1946.2948956837588, 2, 0, 1;
6, 5, 15 minutes, $19.95, No sides, 7721, null, 40000, 1946.2948956837588, 2, 0, 0;
6, 5, 30 minutes, $23.95, No sides, 7721, null, 40000, 1946.2948956837588, 2, 0, 0;

6, 6, 45 minutes, $27.95, No sides, 1852, null, 40000, 1195.67531789882, 2, 0, 0;
6, 6, 15 minutes, $19.95, Drink AND Garlic Bread, 1852, null, 40000, 1195.67531789882, 2, 0, 1;
6, 6, 45 minutes, $27.95, Drink AND Garlic Bread, 1852, null, 40000, 1195.67531789882, 2, 0, 0;

6, 7, 45 minutes, $27.95, Drink OR Garlic Bread, 3397, null, 40000, 1000.520934185179, 2, 0, 0;
6, 7, 15 minutes, $27.95, Drink AND Garlic Bread, 3397, null, 40000, 1000.520934185179, 2, 0, 1;
6, 7, 45 minutes, $23.95, No sides, 3397, null, 40000, 1000.520934185179, 2, 0, 0;

6, 8, 15 minutes, $23.95, No sides, 2819, null, 40000, 1476.572185334857, 2, 0, 0;
6, 8, 45 minutes, $27.95, Drink OR Garlic Bread, 2819, null, 40000, 1476.572185334857, 2, 0, 0;
6, 8, 15 minutes, $19.95, Drink AND Garlic Bread, 2819, null, 40000, 1476.572185334857, 2, 0, 1;

6, 9, 15 minutes, $23.95, Drink AND Garlic Bread, 5994, null, 40000, 1460.3411186389924, 1, 0, 1;
6, 9, 45 minutes, $23.95, Drink AND Garlic Bread, 5994, null, 40000, 1460.3411186389924, 1, 0, 0;
6, 9, 30 minutes, $23.95, Drink AND Garlic Bread, 5994, null, 40000, 1460.3411186389924, 1, 0, 0;

6, 10, 45 minutes, $19.95, Drink OR Garlic Bread, 4291, null, 40000, 2214.830109362494, 1, 0, 0;
6, 10, 15 minutes, $19.95, Drink OR Garlic Bread, 4291, null, 40000, 2214.830109362494, 1, 0, 1;
6, 10, 30 minutes, $27.95, No sides, 4291, null, 40000, 2214.830109362494, 1, 0, 0;

6, 11, 30 minutes, $27.95, No sides, 3139, null, 40000, 1158.9602949089683, 2, 0, 0;
6, 11, 30 minutes, $27.95, Drink AND Garlic Bread, 3139, null, 40000, 1158.9602949089683, 2, 0, 0;
6, 11, 30 minutes, $19.95, Drink AND Garlic Bread, 3139, null, 40000, 1158.9602949089683, 2, 0, 1;

6, 12, 30 minutes, $23.95, Drink OR Garlic Bread, 3296, null, 40000, 1010.6140050500887, 1, 0, 0;
6, 12, 45 minutes, $27.95, Drink AND Garlic Bread, 3296, null, 40000, 1010.6140050500887, 1, 0, 0;
6, 12, 45 minutes, $19.95, Drink AND Garlic Bread, 3296, null, 40000, 1010.6140050500887, 1, 0, 1;

6, 13, 30 minutes, $27.95, No sides, 5930, null, 40000, 1120.6152810964527, 1, 0, 0;
6, 13, 15 minutes, $23.95, Drink OR Garlic Bread, 5930, null, 40000, 1120.6152810964527, 1, 0, 1;
6, 13, 45 minutes, $19.95, Drink AND Garlic Bread, 5930, null, 40000, 1120.6152810964527, 1, 0, 0;

6, 14, 45 minutes, $19.95, Drink AND Garlic Bread, 2515, null, 40000, 3167.7900972918874, 1, 0, 1;
6, 14, 15 minutes, $27.95, No sides, 2515, null, 40000, 3167.7900972918874, 1, 0, 0;
6, 14, 45 minutes, $27.95, No sides, 2515, null, 40000, 3167.7900972918874, 1, 0, 0;

6, 15, 30 minutes, $27.95, Drink AND Garlic Bread, 2542, null, 40000, 1703.9271186368173, 2, 0, 0;
6, 15, 30 minutes, $23.95, No sides, 2542, null, 40000, 1703.9271186368173, 2, 0, 0;
6, 15, 15 minutes, $19.95, Drink AND Garlic Bread, 2542, null, 40000, 1703.9271186368173, 2, 0, 1;

6, 16, 30 minutes, $23.95, No sides, 2377, null, 40000, 1102.7528508581865, 2, 0, 0;
6, 16, 30 minutes, $27.95, Drink AND Garlic Bread, 2377, null, 40000, 1102.7528508581865, 2, 0, 0;
6, 16, 15 minutes, $27.95, Drink AND Garlic Bread, 2377, null, 40000, 1102.7528508581865, 2, 0, 1;

6, 17, 15 minutes, $23.95, Drink OR Garlic Bread, 3181, null, 40000, 2243.923835666363, 1, 0, 1;
6, 17, 45 minutes, $19.95, No sides, 3181, null, 40000, 2243.923835666363, 1, 0, 0;
6, 17, 15 minutes, $19.95, No sides, 3181, null, 40000, 2243.923835666363, 1, 0, 0;

6, 18, 15 minutes, $19.95, No sides, 2730, null, 40000, 3274.098582187988, 1, 0, 0;
6, 18, 15 minutes, $19.95, Drink OR Garlic Bread, 2730, null, 40000, 3274.098582187988, 1, 0, 1;
6, 18, 45 minutes, $27.95, No sides, 2730, null, 40000, 3274.098582187988, 1, 0, 0;

6, 19, 15 minutes, $19.95, No sides, 1594, null, 40000, 1040.3338374278721, 1, 0, 0;
6, 19, 30 minutes, $23.95, Drink OR Garlic Bread, 1594, null, 40000, 1040.3338374278721, 1, 0, 1;
6, 19, 45 minutes, $23.95, No sides, 1594, null, 40000, 1040.3338374278721, 1, 0, 0;

6, 20, 30 minutes, $19.95, No sides, 3653, null, 40000, 1367.4786833741555, 2, 0, 0;
6, 20, 30 minutes, $27.95, Drink OR Garlic Bread, 3653, null, 40000, 1367.4786833741555, 2, 0, 0;
6, 20, 45 minutes, $23.95, Drink OR Garlic Bread, 3653, null, 40000, 1367.4786833741555, 2, 0, 1;

6, 21, 30 minutes, $23.95, Drink OR Garlic Bread, 4012, null, 40000, 2439.5914715477948, 1, 0, 1;
6, 21, 15 minutes, $27.95, Drink OR Garlic Bread, 4012, null, 40000, 2439.5914715477948, 1, 0, 0;
6, 21, 30 minutes, $23.95, Drink OR Garlic Bread, 4012, null, 40000, 2439.5914715477948, 1, 0, 0;

6, 22, 30 minutes, $27.95, Drink OR Garlic Bread, 3391, null, 40000, 2345.5102651239667, 2, 0, 0;
6, 22, 30 minutes, $23.95, Drink OR Garlic Bread, 3391, null, 40000, 2345.5102651239667, 2, 0, 0;
6, 22, 15 minutes, $19.95, Drink OR Garlic Bread, 3391, null, 40000, 2345.5102651239667, 2, 0, 1;

6, 23, 30 minutes, $19.95, Drink OR Garlic Bread, 6334, null, 40000, 1660.2754019018878, 1, 0, 1;
6, 23, 30 minutes, $23.95, Drink OR Garlic Bread, 6334, null, 40000, 1660.2754019018878, 1, 0, 0;
6, 23, 30 minutes, $27.95, Drink OR Garlic Bread, 6334, null, 40000, 1660.2754019018878, 1, 0, 0;

6, 24, 45 minutes, $27.95, Drink OR Garlic Bread, 3804, null, 40000, 2614.969883648453, 2, 0, 0;
6, 24, 15 minutes, $27.95, Drink AND Garlic Bread, 3804, null, 40000, 2614.969883648453, 2, 0, 1;
6, 24, 30 minutes, $19.95, No sides, 3804, null, 40000, 2614.969883648453, 2, 0, 0;

7, 0, 30 minutes, $27.95, No sides, 12341, null, 40000, 1901.3566855254326, 2, 0, 0;
7, 0, 15 minutes, $27.95, No sides, 12341, null, 40000, 1901.3566855254326, 2, 0, 0;
7, 0, 15 minutes, $23.95, No sides, 12341, null, 40000, 1901.3566855254326, 2, 0, 1;

7, 1, 45 minutes, $23.95, No sides, 3946, null, 40000, 1504.7018789052897, 2, 0, 0;
7, 1, 45 minutes, $23.95, Drink OR Garlic Bread, 3946, null, 40000, 1504.7018789052897, 2, 0, 0;
7, 1, 15 minutes, $27.95, Drink OR Garlic Bread, 3946, null, 40000, 1504.7018789052897, 2, 0, 1;

7, 2, 45 minutes, $27.95, Drink OR Garlic Bread, 7277, null, 40000, 1001.2131392999551, 2, 0, 0;
7, 2, 30 minutes, $27.95, Drink OR Garlic Bread, 7277, null, 40000, 1001.2131392999551, 2, 0, 1;
7, 2, 30 minutes, $27.95, No sides, 7277, null, 40000, 1001.2131392999551, 2, 0, 0;

7, 3, 15 minutes, $27.95, Drink AND Garlic Bread, 4217, null, 40000, 1019.7759272417303, 1, 0, 1;
7, 3, 45 minutes, $19.95, Drink AND Garlic Bread, 4217, null, 40000, 1019.7759272417303, 1, 0, 0;
7, 3, 30 minutes, $19.95, No sides, 4217, null, 40000, 1019.7759272417303, 1, 0, 0;

7, 4, 45 minutes, $19.95, No sides, 3499, null, 40000, 1041.9424200401254, 1, 0, 0;
7, 4, 15 minutes, $23.95, No sides, 3499, null, 40000, 1041.9424200401254, 1, 0, 0;
7, 4, 15 minutes, $19.95, Drink OR Garlic Bread, 3499, null, 40000, 1041.9424200401254, 1, 0, 1;

7, 5, 45 minutes, $23.95, No sides, 3905, null, 40000, 1443.2231534408586, 2, 0, 0;
7, 5, 15 minutes, $19.95, No sides, 3905, null, 40000, 1443.2231534408586, 2, 0, 0;
7, 5, 30 minutes, $23.95, Drink OR Garlic Bread, 3905, null, 40000, 1443.2231534408586, 2, 0, 1;

7, 6, 45 minutes, $19.95, Drink AND Garlic Bread, 4497, null, 40000, 1226.7049938821976, 1, 0, 0;
7, 6, 45 minutes, $19.95, Drink OR Garlic Bread, 4497, null, 40000, 1226.7049938821976, 1, 0, 0;
7, 6, 30 minutes, $19.95, Drink OR Garlic Bread, 4497, null, 40000, 1226.7049938821976, 1, 0, 1;

7, 7, 45 minutes, $27.95, Drink OR Garlic Bread, 3977, null, 40000, 1123.6341887295343, 2, 0, 0;
7, 7, 15 minutes, $23.95, Drink AND Garlic Bread, 3977, null, 40000, 1123.6341887295343, 2, 0, 1;
7, 7, 30 minutes, $27.95, Drink AND Garlic Bread, 3977, null, 40000, 1123.6341887295343, 2, 0, 0;

7, 8, 15 minutes, $27.95, No sides, 3960, null, 40000, 1364.6532273159914, 1, 0, 0;
7, 8, 15 minutes, $27.95, No sides, 3960, null, 40000, 1364.6532273159914, 1, 0, 0;
7, 8, 15 minutes, $23.95, Drink AND Garlic Bread, 3960, null, 40000, 1364.6532273159914, 1, 0, 1;

7, 9, 15 minutes, $19.95, Drink OR Garlic Bread, 2945, null, 40000, 1873.254883002837, 1, 0, 0;
7, 9, 45 minutes, $27.95, Drink AND Garlic Bread, 2945, null, 40000, 1873.254883002837, 1, 0, 0;
7, 9, 30 minutes, $23.95, Drink AND Garlic Bread, 2945, null, 40000, 1873.254883002837, 1, 0, 1;

7, 10, 30 minutes, $27.95, Drink OR Garlic Bread, 2655, null, 40000, 2158.248547915372, 1, 0, 0;
7, 10, 45 minutes, $27.95, Drink OR Garlic Bread, 2655, null, 40000, 2158.248547915372, 1, 0, 0;
7, 10, 30 minutes, $19.95, Drink AND Garlic Bread, 2655, null, 40000, 2158.248547915372, 1, 0, 1;

7, 11, 30 minutes, $27.95, No sides, 5095, null, 40000, 1205.2082207530727, 1, 0, 0;
7, 11, 15 minutes, $27.95, No sides, 5095, null, 40000, 1205.2082207530727, 1, 0, 0;
7, 11, 15 minutes, $23.95, No sides, 5095, null, 40000, 1205.2082207530727, 1, 0, 1;

7, 12, 30 minutes, $19.95, No sides, 1824, null, 40000, 2228.9561043221142, 1, 0, 0;
7, 12, 45 minutes, $23.95, No sides, 1824, null, 40000, 2228.9561043221142, 1, 0, 0;
7, 12, 30 minutes, $23.95, Drink AND Garlic Bread, 1824, null, 40000, 2228.9561043221142, 1, 0, 1;

7, 13, 45 minutes, $19.95, Drink OR Garlic Bread, 6623, null, 40000, 1135.498068491231, 2, 0, 1;
7, 13, 45 minutes, $27.95, No sides, 6623, null, 40000, 1135.498068491231, 2, 0, 0;
7, 13, 15 minutes, $27.95, No sides, 6623, null, 40000, 1135.498068491231, 2, 0, 0;

7, 14, 15 minutes, $27.95, Drink OR Garlic Bread, 10239, null, 40000, 1772.9875885725987, 2, 0, 0;
7, 14, 45 minutes, $23.95, Drink AND Garlic Bread, 10239, null, 40000, 1772.9875885725987, 2, 0, 1;
7, 14, 45 minutes, $19.95, Drink OR Garlic Bread, 10239, null, 40000, 1772.9875885725987, 2, 0, 0;

7, 15, 15 minutes, $23.95, Drink OR Garlic Bread, 8701, null, 40000, 1127.0047797399834, 2, 0, 0;
7, 15, 15 minutes, $27.95, Drink AND Garlic Bread, 8701, null, 40000, 1127.0047797399834, 2, 0, 1;
7, 15, 45 minutes, $19.95, Drink OR Garlic Bread, 8701, null, 40000, 1127.0047797399834, 2, 0, 0;

7, 16, 30 minutes, $19.95, Drink AND Garlic Bread, 7319, null, 40000, 1056.8296195773119, 2, 0, 1;
7, 16, 30 minutes, $27.95, Drink OR Garlic Bread, 7319, null, 40000, 1056.8296195773119, 2, 0, 0;
7, 16, 15 minutes, $23.95, No sides, 7319, null, 40000, 1056.8296195773119, 2, 0, 0;

7, 17, 30 minutes, $23.95, No sides, 5132, null, 40000, 1778.681103770943, 1, 0, 0;
7, 17, 15 minutes, $27.95, Drink OR Garlic Bread, 5132, null, 40000, 1778.681103770943, 1, 0, 1;
7, 17, 45 minutes, $19.95, Drink AND Garlic Bread, 5132, null, 40000, 1778.681103770943, 1, 0, 0;

7, 18, 45 minutes, $23.95, Drink AND Garlic Bread, 2933, null, 40000, 1105.229183835613, 1, 0, 0;
7, 18, 15 minutes, $27.95, Drink OR Garlic Bread, 2933, null, 40000, 1105.229183835613, 1, 0, 0;
7, 18, 15 minutes, $19.95, Drink AND Garlic Bread, 2933, null, 40000, 1105.229183835613, 1, 0, 1;

7, 19, 30 minutes, $19.95, No sides, 3646, null, 40000, 2985.117419360976, 2, 0, 1;
